date,state,positive,negative,hospitalizedCurrently,inIcuCurrently,onVentilatorCurrently,death
2020-12-11,IN,412135.0,1975365.0,3204.0,939.0,416.0,6673.0
2020-12-11,KS,185294.0,705423.0,1068.0,271.0,130.0,2072.0
2020-12-11,KY,217120.0,0.0,1717.0,432.0,253.0,2168.0
2020-12-11,LA,264191.0,3475081.0,1589.0,0.0,167.0,6767.0
2020-12-11,MA,280436.0,3336332.0,1605.0,309.0,165.0,11257.0
2020-12-11,MD,228471.0,2298689.0,1729.0,416.0,0.0,5064.0
2020-12-11,ME,15206.0,0.0,182.0,50.0,16.0,250.0
2020-12-11,MI,460346.0,0.0,3893.0,863.0,518.0,10965.0
2020-12-11,MN,370968.0,2365194.0,1461.0,343.0,0.0,4292.0
2020-12-11,MO,338604.0,1569607.0,2795.0,650.0,350.0,4481.0
2020-12-11,MP,113.0,17206.0,0.0,0.0,0.0,2.0
2020-12-11,MS,175282.0,1026300.0,1267.0,295.0,177.0,4124.0
2020-12-11,MT,71870.0,0.0,372.0,69.0,36.0,805.0
2020-12-11,NC,423623.0,0.0,2514.0,583.0,0.0,5752.0
2020-12-11,ND,87214.0,276757.0,277.0,41.0,0.0,1136.0
2020-12-11,NE,145774.0,643319.0,779.0,0.0,0.0,1329.0
2020-12-11,NH,29460.0,435447.0,258.0,0.0,0.0,590.0
2020-12-11,NJ,427868.0,6196756.0,3571.0,687.0,421.0,17662.0
2020-12-11,NM,116565.0,0.0,932.0,0.0,0.0,1889.0
2020-12-11,NV,181310.0,867542.0,1854.0,394.0,239.0,2479.0
2020-12-11,NY,753837.0,0.0,5321.0,1007.0,546.0,27587.0
2020-12-11,OH,542209.0,0.0,5091.0,1207.0,767.0,7426.0
2020-12-11,OK,229353.0,2091366.0,1730.0,456.0,0.0,2007.0
2020-12-11,OR,89838.0,0.0,618.0,138.0,60.0,1123.0
2020-12-11,PA,470034.0,3009510.0,5668.0,1151.0,651.0,12235.0
2020-12-11,PR,61002.0,305972.0,649.0,109.0,111.0,1249.0
2020-12-11,RI,70818.0,502871.0,466.0,48.0,25.0,1509.0
2020-12-11,SC,245226.0,2406530.0,1234.0,282.0,124.0,4673.0
2020-12-11,SD,89672.0,258697.0,467.0,91.0,55.0,1210.0
2020-12-11,TN,436262.0,0.0,2890.0,710.0,342.0,5327.0
2020-12-11,TX,1448002.0,0.0,9109.0,2604.0,0.0,23551.0
2020-12-11,UT,228129.0,1207924.0,586.0,213.0,0.0,1025.0
2020-12-11,VA,274438.0,0.0,2115.0,427.0,216.0,4370.0
2020-12-11,VI,1733.0,28747.0,0.0,0.0,0.0,23.0
2020-12-11,VT,5541.0,235076.0,26.0,5.0,0.0,93.0
2020-12-11,WA,206826.0,0.0,1166.0,262.0,133.0,2850.0
2020-12-11,WI,461367.0,2231765.0,1448.0,328.0,0.0,4266.0
2020-12-11,WV,60637.0,0.0,697.0,193.0,77.0,938.0
2020-12-11,WY,38785.0,149536.0,207.0,0.0,0.0,321.0
2020-12-10,AK,37962.0,0.0,164.0,0.0,17.0,155.0
2020-12-10,AL,284922.0,1449370.0,2170.0,0.0,0.0,4034.0
2020-12-10,AR,178854.0,1658925.0,1005.0,372.0,181.0,2820.0
2020-12-10,AS,0.0,2140.0,0.0,0.0,0.0,0.0
2020-12-10,AZ,387529.0,2064282.0,3408.0,799.0,496.0,7154.0
2020-12-10,CA,1450235.0,0.0,12477.0,2710.0,0.0,20463.0
2020-12-10,CO,276995.0,1649300.0,1659.0,0.0,0.0,3759.0
2020-12-10,CT,142979.0,0.0,1214.0,0.0,0.0,5327.0
2020-12-10,DC,24098.0,0.0,217.0,57.0,26.0,708.0
2020-12-10,DE,43036.0,410401.0,349.0,44.0,0.0,806.0
2020-12-10,FL,1076547.0,6655188.0,4553.0,0.0,0.0,19851.0
2020-12-10,GA,525402.0,0.0,3088.0,0.0,0.0,9975.0
2020-12-10,GU,7052.0,82642.0,33.0,10.0,8.0,115.0
2020-12-10,HI,19179.0,0.0,51.0,18.0,14.0,268.0
2020-12-10,IA,218377.0,893563.0,863.0,189.0,114.0,3120.0
2020-12-10,ID,116203.0,398288.0,455.0,93.0,0.0,1103.0
2020-12-10,IL,823531.0,0.0,5138.0,1081.0,606.0,14845.0
2020-12-10,IN,404935.0,1964246.0,3221.0,949.0,410.0,6603.0
2020-12-10,KS,179803.0,696249.0,1109.0,301.0,136.0,1941.0
2020-12-10,KY,213450.0,0.0,1756.0,442.0,231.0,2146.0
2020-12-10,LA,261329.0,3443536.0,1529.0,0.0,180.0,6724.0
2020-12-10,MA,274781.0,3315387.0,1607.0,307.0,168.0,11209.0
2020-12-10,MD,225855.0,2284351.0,1720.0,416.0,0.0,5012.0
2020-12-10,ME,14861.0,0.0,172.0,45.0,16.0,246.0
2020-12-10,MI,454720.0,0.0,3893.0,863.0,518.0,10900.0
2020-12-10,MN,367218.0,2350622.0,1542.0,352.0,0.0,4198.0
2020-12-10,MO,334704.0,1564049.0,2641.0,650.0,343.0,4450.0
2020-12-10,MP,113.0,17206.0,0.0,0.0,0.0,2.0
2020-12-10,MS,172955.0,1026300.0,1286.0,301.0,170.0,4083.0
2020-12-10,MT,70892.0,0.0,488.0,76.0,37.0,781.0
2020-12-10,NC,416083.0,0.0,2444.0,573.0,0.0,5714.0
2020-12-10,ND,86707.0,276030.0,302.0,41.0,0.0,1109.0
2020-12-10,NE,143924.0,639773.0,781.0,0.0,0.0,1294.0
2020-12-10,NH,28273.0,431795.0,248.0,0.0,0.0,584.0
2020-12-10,NJ,423533.0,6151149.0,3545.0,644.0,412.0,17608.0
2020-12-10,NM,114731.0,0.0,916.0,0.0,0.0,1846.0
2020-12-10,NV,178527.0,867319.0,1824.0,382.0,246.0,2434.0
2020-12-10,NY,743242.0,0.0,5164.0,994.0,539.0,27498.0
2020-12-10,OH,531850.0,0.0,5110.0,1193.0,760.0,7298.0
2020-12-10,OK,225453.0,2072168.0,1709.0,459.0,0.0,1980.0
2020-12-10,OR,88287.0,0.0,642.0,139.0,62.0,1110.0
2020-12-10,PA,457289.0,2993507.0,5877.0,1218.0,675.0,12010.0
2020-12-10,PR,59458.0,305972.0,657.0,99.0,106.0,1238.0
2020-12-10,RI,69247.0,498957.0,466.0,48.0,25.0,1498.0
2020-12-10,SC,241686.0,2372550.0,1232.0,292.0,124.0,4627.0
2020-12-10,SD,88727.0,257473.0,491.0,92.0,55.0,1177.0
2020-12-10,TN,428973.0,0.0,2851.0,684.0,349.0,5240.0
2020-12-10,TX,1433551.0,0.0,9045.0,2644.0,0.0,23325.0
2020-12-10,UT,225946.0,1202027.0,568.0,220.0,0.0,1016.0
2020-12-10,VA,271043.0,0.0,2051.0,415.0,203.0,4335.0
2020-12-10,VI,1733.0,28747.0,0.0,0.0,0.0,23.0
2020-12-10,VT,5413.0,233240.0,23.0,2.0,0.0,89.0
2020-12-10,WA,204269.0,0.0,1177.0,294.0,144.0,3016.0
2020-12-10,WI,456889.0,2224578.0,1484.0,332.0,0.0,4209.0
2020-12-10,WV,59695.0,0.0,679.0,184.0,73.0,921.0
2020-12-10,WY,38223.0,148662.0,206.0,0.0,0.0,299.0
2020-12-09,AK,37342.0,0.0,165.0,0.0,19.0,150.0
2020-12-09,AL,280187.0,1441625.0,2111.0,0.0,0.0,3985.0
2020-12-09,AR,176652.0,1647665.0,1064.0,375.0,179.0,2786.0
2020-12-09,AS,0.0,2140.0,0.0,0.0,0.0,0.0
2020-12-09,AZ,382601.0,2050231.0,3287.0,766.0,492.0,7081.0
2020-12-09,CA,1420558.0,0.0,11965.0,2627.0,0.0,20243.0
2020-12-09,CO,272346.0,1638560.0,1684.0,0.0,0.0,3639.0
2020-12-09,CT,140548.0,0.0,1262.0,0.0,0.0,5285.0
2020-12-09,DC,23854.0,0.0,203.0,58.0,23.0,704.0
2020-12-09,DE,42393.0,408393.0,348.0,42.0,0.0,803.0
2020-12-09,FL,1065476.0,6606421.0,4559.0,0.0,0.0,19716.0
2020-12-09,GA,517779.0,0.0,3066.0,0.0,0.0,9921.0
2020-12-09,GU,7039.0,82156.0,37.0,10.0,8.0,113.0
2020-12-09,HI,19056.0,0.0,47.0,16.0,11.0,266.0
2020-12-09,IA,216694.0,890793.0,894.0,196.0,120.0,3021.0
2020-12-09,ID,113905.0,396722.0,455.0,93.0,0.0,1074.0
2020-12-09,IL,812430.0,0.0,5284.0,1176.0,647.0,14613.0
2020-12-09,IN,398417.0,1954437.0,3244.0,949.0,414.0,6506.0
2020-12-09,KS,179803.0,696249.0,1109.0,301.0,136.0,1941.0
2020-12-09,KY,209136.0,0.0,1792.0,412.0,211.0,2118.0
2020-12-09,LA,258914.0,3420994.0,1537.0,0.0,177.0,6684.0
2020-12-09,MA,269412.0,3297033.0,1576.0,308.0,162.0,11166.0
2020-12-09,MD,222653.0,2267585.0,1715.0,416.0,0.0,4962.0
2020-12-09,ME,14454.0,0.0,173.0,42.0,15.0,246.0
2020-12-09,MI,448418.0,0.0,3925.0,857.0,522.0,10706.0
2020-12-09,MN,363719.0,2340425.0,1545.0,358.0,0.0,4109.0
2020-12-09,MO,330846.0,1556688.0,2579.0,638.0,334.0,4383.0
2020-12-09,MP,113.0,17206.0,0.0,0.0,0.0,2.0
2020-12-09,MS,170672.0,1026300.0,1241.0,288.0,159.0,4041.0
2020-12-09,MT,70133.0,0.0,490.0,80.0,39.0,771.0
2020-12-09,NC,410527.0,0.0,2440.0,577.0,0.0,5661.0
2020-12-09,ND,86149.0,275209.0,284.0,41.0,0.0,1086.0
2020-12-09,NE,142603.0,637870.0,787.0,0.0,0.0,1277.0
2020-12-09,NH,27592.0,428266.0,232.0,0.0,0.0,570.0
2020-12-09,NJ,417733.0,6107039.0,3533.0,630.0,412.0,17542.0
2020-12-09,NM,112950.0,0.0,917.0,0.0,0.0,1823.0
2020-12-09,NV,176334.0,863608.0,1811.0,371.0,252.0,2384.0
2020-12-09,NY,733064.0,0.0,4993.0,952.0,521.0,27404.0
2020-12-09,OH,520112.0,0.0,5198.0,1229.0,747.0,7187.0
2020-12-09,OK,222993.0,2055918.0,1745.0,465.0,0.0,1945.0
2020-12-09,OR,87082.0,0.0,608.0,136.0,59.0,1080.0
2020-12-09,PA,445317.0,2972594.0,5852.0,1191.0,675.0,11762.0
2020-12-09,PR,58962.0,305972.0,637.0,95.0,105.0,1219.0
2020-12-09,RI,68299.0,497730.0,461.0,42.0,24.0,1484.0
2020-12-09,SC,239444.0,2357337.0,1217.0,275.0,128.0,4612.0
2020-12-09,SD,88023.0,256449.0,501.0,102.0,56.0,1147.0
2020-12-09,TN,422962.0,0.0,2890.0,681.0,556.0,5171.0
2020-12-09,TX,1418252.0,0.0,9053.0,2647.0,0.0,23081.0
2020-12-09,UT,222545.0,1195348.0,592.0,223.0,0.0,995.0
2020-12-09,VA,267128.0,0.0,2035.0,436.0,200.0,4281.0
2020-12-09,VI,1698.0,28506.0,0.0,0.0,0.0,23.0
2020-12-09,VT,5285.0,231343.0,26.0,2.0,0.0,86.0
2020-12-09,WA,201292.0,0.0,1114.0,294.0,141.0,2967.0
2020-12-09,WI,452180.0,2216057.0,1535.0,326.0,0.0,4142.0
2020-12-09,WV,58462.0,0.0,650.0,180.0,77.0,901.0
2020-12-09,WY,37885.0,147534.0,203.0,0.0,0.0,299.0
2020-12-08,AK,36758.0,0.0,159.0,0.0,21.0,146.0
2020-12-08,AL,276665.0,1435083.0,2097.0,0.0,0.0,3942.0
2020-12-08,AR,174325.0,1632886.0,1081.0,394.0,182.0,2752.0
2020-12-08,AS,0.0,2140.0,0.0,0.0,0.0,0.0
2020-12-08,AZ,378157.0,2042903.0,3157.0,744.0,487.0,6973.0
2020-12-08,CA,1389707.0,0.0,11511.0,2526.0,0.0,20047.0
2020-12-08,CO,268589.0,1630728.0,1755.0,0.0,0.0,3372.0
2020-12-08,CT,138258.0,0.0,1223.0,0.0,0.0,5242.0
2020-12-08,DC,23589.0,0.0,205.0,55.0,24.0,701.0
2020-12-08,DE,41464.0,405974.0,338.0,41.0,0.0,803.0
2020-12-08,FL,1056065.0,6568361.0,4558.0,0.0,0.0,19627.0
2020-12-08,GA,512267.0,0.0,3013.0,0.0,0.0,9873.0
2020-12-08,GU,7026.0,81588.0,33.0,10.0,8.0,113.0
2020-12-08,HI,18976.0,0.0,46.0,17.0,12.0,262.0
2020-12-08,IA,214897.0,887840.0,900.0,191.0,111.0,2919.0
2020-12-08,ID,111893.0,400958.0,360.0,89.0,0.0,1055.0
2020-12-08,IL,804174.0,0.0,5199.0,1071.0,626.0,14384.0
2020-12-08,IN,392663.0,1945645.0,3250.0,955.0,399.0,6410.0
2020-12-08,KS,174025.0,687299.0,623.0,171.0,86.0,1856.0
2020-12-08,KY,205668.0,0.0,1760.0,416.0,207.0,2102.0
2020-12-08,LA,254562.0,3392824.0,1516.0,0.0,165.0,6652.0
2020-12-08,MA,263447.0,3276717.0,1552.0,310.0,166.0,11076.0
2020-12-08,MD,219961.0,2254514.0,1653.0,396.0,0.0,4916.0
2020-12-08,ME,14049.0,0.0,170.0,52.0,17.0,239.0
2020-12-08,MI,443076.0,0.0,4091.0,849.0,512.0,10625.0
2020-12-08,MN,359203.0,2328808.0,1604.0,359.0,0.0,4027.0
2020-12-08,MO,328206.0,1553295.0,2628.0,623.0,344.0,4355.0
2020-12-08,MP,111.0,17010.0,0.0,0.0,0.0,2.0
2020-12-08,MS,167926.0,1026300.0,1222.0,288.0,168.0,4017.0
2020-12-08,MT,69346.0,0.0,479.0,79.0,41.0,763.0
2020-12-08,NC,404032.0,0.0,2373.0,573.0,0.0,5605.0
2020-12-08,ND,85676.0,274937.0,337.0,45.0,0.0,1070.0
2020-12-08,NE,141127.0,635366.0,810.0,0.0,0.0,1236.0
2020-12-08,NH,26623.0,425585.0,211.0,0.0,0.0,566.0
2020-12-08,NJ,412614.0,5972291.0,3481.0,670.0,422.0,17426.0
2020-12-08,NM,111202.0,0.0,925.0,0.0,0.0,1789.0
2020-12-08,NV,173281.0,859849.0,1784.0,385.0,235.0,2359.0
2020-12-08,NY,722464.0,0.0,4835.0,906.0,493.0,27307.0
2020-12-08,OH,510018.0,0.0,5181.0,1210.0,744.0,7103.0
2020-12-08,OK,220686.0,2038973.0,1698.0,469.0,0.0,1922.0
2020-12-08,OR,85788.0,0.0,622.0,128.0,65.0,1045.0
2020-12-08,PA,436614.0,2959724.0,5561.0,1160.0,659.0,11542.0
2020-12-08,PR,58316.0,305972.0,618.0,104.0,108.0,1206.0
2020-12-08,RI,67067.0,493819.0,444.0,43.0,25.0,1470.0
2020-12-08,SC,236954.0,2344374.0,1179.0,276.0,118.0,4585.0
2020-12-08,SD,87038.0,255385.0,491.0,94.0,63.0,1111.0
2020-12-08,TN,414749.0,0.0,2839.0,678.0,332.0,5109.0
2020-12-08,TX,1404646.0,0.0,9028.0,2646.0,0.0,22808.0
2020-12-08,UT,219971.0,1189392.0,588.0,220.0,0.0,972.0
2020-12-08,VA,262730.0,0.0,1918.0,435.0,196.0,4260.0
2020-12-08,VI,1680.0,28161.0,0.0,0.0,0.0,23.0
2020-12-08,VT,5180.0,230294.0,32.0,4.0,0.0,85.0
2020-12-08,WA,197642.0,0.0,1094.0,281.0,135.0,2941.0
2020-12-08,WI,448009.0,2207950.0,1556.0,325.0,0.0,4054.0
2020-12-08,WV,57060.0,0.0,646.0,187.0,80.0,870.0
2020-12-08,WY,37475.0,147139.0,203.0,0.0,0.0,280.0
2020-12-07,AK,36196.0,0.0,166.0,0.0,24.0,146.0
2020-12-07,AL,272229.0,1425784.0,2079.0,0.0,0.0,3892.0
2020-12-07,AR,172042.0,1623898.0,1053.0,382.0,182.0,2713.0
2020-12-07,AS,0.0,2140.0,0.0,0.0,0.0,0.0
2020-12-07,AZ,365843.0,2035704.0,3059.0,736.0,459.0,6950.0
2020-12-07,CA,1366435.0,0.0,10998.0,2470.0,0.0,19935.0
2020-12-07,CO,264618.0,1620299.0,1779.0,0.0,0.0,3358.0
2020-12-07,CT,135844.0,0.0,1183.0,0.0,0.0,5224.0
2020-12-07,DC,23319.0,0.0,176.0,51.0,24.0,701.0
2020-12-07,DE,40711.0,403817.0,322.0,37.0,0.0,793.0
2020-12-07,FL,1048264.0,6536189.0,4495.0,0.0,0.0,19529.0
2020-12-07,GA,506690.0,0.0,2923.0,0.0,0.0,9851.0
2020-12-07,GU,7019.0,81418.0,33.0,10.0,8.0,113.0
2020-12-07,HI,18923.0,0.0,57.0,14.0,17.0,262.0
2020-12-07,IA,214067.0,886586.0,898.0,200.0,120.0,2718.0
2020-12-07,ID,110510.0,399711.0,477.0,105.0,0.0,1035.0
2020-12-07,IL,796264.0,0.0,5190.0,1123.0,648.0,14216.0
2020-12-07,IN,387278.0,1936691.0,3214.0,954.0,393.0,6284.0
2020-12-07,KS,174025.0,687299.0,623.0,171.0,86.0,1856.0
2020-12-07,KY,202592.0,0.0,1700.0,410.0,210.0,2082.0
2020-12-07,LA,252136.0,3366688.0,1423.0,0.0,161.0,6607.0
2020-12-07,MA,259325.0,3261771.0,1516.0,302.0,153.0,11035.0
2020-12-07,MD,217329.0,2240700.0,1561.0,388.0,0.0,4865.0
2020-12-07,ME,13775.0,0.0,170.0,52.0,17.0,227.0
2020-12-07,MI,436400.0,0.0,4122.0,840.0,515.0,10422.0
2020-12-07,MN,356152.0,2321587.0,1567.0,362.0,0.0,4005.0
2020-12-07,MO,324956.0,1549054.0,2550.0,599.0,355.0,4194.0
2020-12-07,MP,109.0,17010.0,0.0,0.0,0.0,2.0
2020-12-07,MS,166194.0,1026300.0,1188.0,287.0,170.0,3961.0
2020-12-07,MT,68591.0,0.0,492.0,77.0,40.0,742.0
2020-12-07,NC,399362.0,0.0,2240.0,528.0,0.0,5560.0
2020-12-07,ND,85094.0,274937.0,304.0,45.0,0.0,1028.0
2020-12-07,NE,139834.0,633837.0,768.0,0.0,0.0,1205.0
2020-12-07,NH,25816.0,423314.0,185.0,0.0,0.0,566.0
2020-12-07,NJ,406295.0,5918797.0,3346.0,637.0,391.0,17336.0
2020-12-07,NM,109947.0,0.0,935.0,0.0,0.0,1756.0
2020-12-07,NV,170587.0,857644.0,1767.0,379.0,227.0,2319.0
2020-12-07,NY,713129.0,0.0,4602.0,872.0,464.0,27232.0
2020-12-07,OH,484297.0,0.0,5121.0,1163.0,711.0,7022.0
2020-12-07,OK,218389.0,2008829.0,1721.0,472.0,0.0,1911.0
2020-12-07,OR,84496.0,0.0,596.0,127.0,59.0,1033.0
2020-12-07,PA,426444.0,2943283.0,5421.0,1115.0,614.0,11373.0
2020-12-07,PR,57622.0,305972.0,618.0,106.0,88.0,1203.0
2020-12-07,RI,65818.0,491142.0,422.0,45.0,30.0,1448.0
2020-12-07,SC,234652.0,2320214.0,1025.0,243.0,108.0,4579.0
2020-12-07,SD,86500.0,254695.0,503.0,98.0,62.0,1110.0
2020-12-07,TN,408730.0,0.0,2755.0,666.0,333.0,5009.0
2020-12-07,TX,1384804.0,0.0,8790.0,2631.0,0.0,22627.0
2020-12-07,UT,217638.0,1185465.0,592.0,215.0,0.0,949.0
2020-12-07,VA,258870.0,0.0,1885.0,403.0,180.0,4208.0
2020-12-07,VI,1649.0,28014.0,0.0,0.0,0.0,23.0
2020-12-07,VT,5080.0,230221.0,31.0,6.0,0.0,81.0
2020-12-07,WA,196460.0,0.0,1099.0,274.0,135.0,2925.0
2020-12-07,WI,443389.0,2202473.0,1566.0,326.0,0.0,3973.0
2020-12-07,WV,56128.0,0.0,610.0,176.0,83.0,841.0
2020-12-07,WY,36985.0,146266.0,206.0,0.0,0.0,280.0
2020-12-06,AK,35720.0,0.0,164.0,0.0,21.0,143.0
2020-12-06,AL,269877.0,1421126.0,1927.0,0.0,0.0,3889.0
2020-12-06,AR,170924.0,1614979.0,1076.0,374.0,179.0,2660.0
2020-12-06,AS,0.0,2140.0,0.0,0.0,0.0,0.0
2020-12-06,AZ,364276.0,2018813.0,2977.0,714.0,462.0,6950.0
2020-12-06,CA,1341700.0,0.0,10624.0,2393.0,0.0,19876.0
2020-12-06,CO,260581.0,1608829.0,1750.0,0.0,0.0,3356.0
2020-12-06,CT,127715.0,0.0,1150.0,0.0,0.0,5146.0
2020-12-06,DC,23136.0,0.0,171.0,50.0,23.0,697.0
2020-12-06,DE,39912.0,400854.0,315.0,39.0,0.0,793.0
2020-12-06,FL,1040727.0,6505237.0,4400.0,0.0,0.0,19423.0
2020-12-06,GA,501405.0,0.0,2829.0,0.0,0.0,9806.0
2020-12-06,GU,7004.0,79571.0,33.0,10.0,6.0,113.0
2020-12-06,HI,18842.0,0.0,57.0,14.0,17.0,262.0
2020-12-06,IA,213390.0,885199.0,918.0,195.0,122.0,2683.0
2020-12-06,ID,109705.0,398027.0,477.0,105.0,0.0,1032.0
2020-12-06,IL,787573.0,0.0,5160.0,1103.0,643.0,14116.0
2020-12-06,IN,381617.0,1928262.0,3189.0,961.0,368.0,6242.0
2020-12-06,KS,168295.0,676891.0,1143.0,283.0,123.0,1786.0
2020-12-06,KY,200632.0,0.0,1731.0,401.0,226.0,2072.0
2020-12-06,LA,251123.0,3356960.0,1392.0,0.0,162.0,6584.0
2020-12-06,MA,256844.0,3250728.0,1416.0,298.0,139.0,11004.0
2020-12-06,MD,215027.0,2225595.0,1576.0,393.0,0.0,4846.0
2020-12-06,ME,13348.0,0.0,164.0,45.0,17.0,227.0
2020-12-06,MI,426576.0,0.0,4141.0,855.0,513.0,10321.0
2020-12-06,MN,350862.0,2301135.0,1679.0,367.0,0.0,3984.0
2020-12-06,MO,322298.0,1544226.0,2708.0,625.0,368.0,4192.0
2020-12-06,MP,106.0,17010.0,0.0,0.0,0.0,2.0
2020-12-06,MS,164931.0,982395.0,1157.0,286.0,165.0,3961.0
2020-12-06,MT,67875.0,0.0,475.0,77.0,44.0,736.0
2020-12-06,NC,394990.0,0.0,2191.0,515.0,0.0,5543.0
2020-12-06,ND,84707.0,274492.0,305.0,48.0,0.0,1019.0
2020-12-06,NE,138568.0,631739.0,755.0,0.0,0.0,1194.0
2020-12-06,NH,24771.0,420936.0,169.0,0.0,0.0,564.0
2020-12-06,NJ,402158.0,5918797.0,3241.0,622.0,396.0,17321.0
2020-12-06,NM,108088.0,0.0,919.0,0.0,0.0,1749.0
2020-12-06,NV,168139.0,853647.0,1789.0,382.0,214.0,2315.0
2020-12-06,NY,705827.0,0.0,4442.0,850.0,464.0,27149.0
2020-12-06,OH,475024.0,0.0,5072.0,1215.0,725.0,6959.0
2020-12-06,OK,216486.0,2008829.0,1721.0,472.0,0.0,1896.0
2020-12-06,OR,83243.0,0.0,596.0,127.0,59.0,1027.0
2020-12-06,PA,420114.0,2929036.0,5300.0,1107.0,587.0,11331.0
2020-12-06,PR,56671.0,305972.0,631.0,107.0,102.0,1192.0
2020-12-06,RI,64974.0,488973.0,422.0,45.0,30.0,1437.0
2020-12-06,SC,232099.0,2296092.0,1025.0,243.0,108.0,4566.0
2020-12-06,SD,85991.0,254004.0,497.0,111.0,66.0,1110.0
2020-12-06,TN,400594.0,0.0,2760.0,690.0,346.0,4943.0
2020-12-06,TX,1375313.0,0.0,8681.0,2592.0,0.0,22594.0
2020-12-06,UT,215407.0,1180321.0,605.0,213.0,0.0,939.0
2020-12-06,VA,255053.0,0.0,1969.0,395.0,187.0,4200.0
2020-12-06,VI,1633.0,27660.0,0.0,0.0,0.0,23.0
2020-12-06,VT,5015.0,228996.0,25.0,4.0,0.0,79.0
2020-12-06,WA,194687.0,0.0,1099.0,274.0,136.0,2925.0
2020-12-06,WI,441067.0,2196722.0,1660.0,371.0,0.0,3952.0
2020-12-06,WV,54997.0,0.0,616.0,174.0,77.0,838.0
2020-12-06,WY,36317.0,144576.0,212.0,0.0,0.0,257.0
2020-12-05,AK,34963.0,0.0,166.0,0.0,24.0,143.0
2020-12-05,AL,267589.0,1415357.0,1867.0,0.0,0.0,3877.0
2020-12-05,AR,169382.0,1601735.0,1056.0,359.0,178.0,2620.0
2020-12-05,AS,0.0,2140.0,0.0,0.0,0.0,0.0
2020-12-05,AZ,358900.0,2003152.0,2931.0,701.0,431.0,6925.0
2020-12-05,CA,1311625.0,0.0,10273.0,2265.0,0.0,19791.0
2020-12-05,CO,257347.0,1574219.0,1812.0,0.0,0.0,3357.0
2020-12-05,CT,127715.0,0.0,1150.0,0.0,0.0,5146.0
2020-12-05,DC,22872.0,0.0,193.0,54.0,22.0,695.0
2020-12-05,DE,39096.0,398514.0,306.0,36.0,0.0,782.0
2020-12-05,FL,1032552.0,6464040.0,4339.0,0.0,0.0,19327.0
2020-12-05,GA,499371.0,0.0,2753.0,0.0,0.0,9793.0
2020-12-05,GU,6977.0,79571.0,38.0,9.0,6.0,113.0
2020-12-05,HI,18738.0,0.0,57.0,14.0,17.0,261.0
2020-12-05,IA,211891.0,882611.0,960.0,204.0,117.0,2667.0
2020-12-05,ID,108366.0,396217.0,477.0,105.0,0.0,1032.0
2020-12-05,IL,779975.0,0.0,5331.0,1134.0,694.0,14017.0
2020-12-05,IN,375019.0,1917159.0,3255.0,961.0,368.0,6207.0
2020-12-05,KS,168295.0,676891.0,1143.0,283.0,123.0,1786.0
2020-12-05,KY,198065.0,0.0,1731.0,401.0,226.0,2062.0
2020-12-05,LA,247177.0,3319357.0,1357.0,0.0,154.0,6548.0
2020-12-05,MA,252017.0,3230907.0,1428.0,283.0,138.0,10953.0
2020-12-05,MD,212384.0,2210796.0,1598.0,379.0,0.0,4820.0
2020-12-05,ME,13127.0,0.0,164.0,45.0,17.0,227.0
2020-12-05,MI,426576.0,0.0,4141.0,855.0,513.0,10321.0
2020-12-05,MN,345281.0,2281378.0,1679.0,367.0,0.0,3920.0
2020-12-05,MO,318422.0,1537568.0,2735.0,631.0,361.0,4181.0
2020-12-05,MP,106.0,17010.0,0.0,0.0,0.0,2.0
2020-12-05,MS,163458.0,982395.0,1157.0,286.0,165.0,3949.0
2020-12-05,MT,67069.0,0.0,466.0,84.0,47.0,734.0
2020-12-05,NC,388552.0,0.0,2171.0,508.0,0.0,5516.0
2020-12-05,ND,84219.0,274014.0,298.0,47.0,0.0,1013.0
2020-12-05,NE,136325.0,625554.0,819.0,0.0,0.0,1186.0
2020-12-05,NH,24138.0,418132.0,146.0,0.0,0.0,559.0
2020-12-05,NJ,395526.0,5918797.0,3264.0,628.0,384.0,17306.0
2020-12-05,NM,106856.0,0.0,925.0,0.0,0.0,1738.0
2020-12-05,NV,165628.0,849268.0,1789.0,382.0,214.0,2301.0
2020-12-05,NY,696125.0,0.0,4318.0,825.0,435.0,27089.0
2020-12-05,OH,467432.0,0.0,4978.0,1163.0,702.0,6946.0
2020-12-05,OK,213245.0,2008829.0,1721.0,472.0,0.0,1874.0
2020-12-05,OR,81437.0,0.0,596.0,127.0,59.0,1003.0
2020-12-05,PA,411484.0,2911640.0,5272.0,1066.0,573.0,11262.0
2020-12-05,PR,55532.0,305972.0,640.0,103.0,104.0,1185.0
2020-12-05,RI,63944.0,486060.0,410.0,42.0,30.0,1429.0
2020-12-05,SC,229235.0,2274686.0,1029.0,244.0,110.0,4517.0
2020-12-05,SD,85304.0,253065.0,512.0,110.0,61.0,1091.0
2020-12-05,TN,397522.0,0.0,2715.0,666.0,333.0,4905.0
2020-12-05,TX,1364933.0,0.0,8916.0,2663.0,0.0,22502.0
2020-12-05,UT,212844.0,1173871.0,611.0,212.0,0.0,939.0
2020-12-05,VA,251173.0,0.0,1852.0,407.0,183.0,4197.0
2020-12-05,VI,1633.0,27660.0,0.0,0.0,0.0,23.0
2020-12-05,VT,4894.0,226986.0,25.0,4.0,0.0,79.0
2020-12-05,WA,191607.0,0.0,1099.0,274.0,132.0,2925.0
2020-12-05,WI,437918.0,2188949.0,1660.0,371.0,0.0,3934.0
